elapsed_seconds,alpha,theta,beta,stillness,valid
29,0.2194726744373871,0.2824624236898517,0.20503083091639257,0.9808590861609343,1
30,0.2126355578782939,0.28431440246732226,0.1969011698848864,0.9809469500151791,1
31,0.20716586463101935,0.28579598548929874,0.19039744105968145,0.9812001147621019,1
32,0.20279011003319972,0.2869812519068799,0.1851944579995175,0.9808887434096585,1
33,0.20021548829560692,0.2853880672938019,0.18182717502540618,0.9808515004251963,1
34,0.2064896283714989,0.2612409398790529,0.18628927991229577,0.9808562071725397,1
35,0.21150894043221247,0.2419232379472537,0.18985896382180742,0.9811069185481466,1
36,0.20794267714717882,0.22204673131365224,0.2040804063385858,0.9811343221881544,1
37,0.2056993611075195,0.1981980268076046,0.22292448178527385,0.9809561331547341,1
38,0.1998751481210164,0.1764913667770912,0.23828013564350592,0.9811365624617122,1
39,0.1902467136980882,0.1594923801334521,0.2573136688013632,0.9812196520425273,1
40,0.1818750789158211,0.1470078280955797,0.2733263070269705,0.9808766623273476,1
41,0.17511088236561498,0.13713165019298565,0.2862149987773886,0.9813942408053409,1
42,0.18438189151559986,0.12663593292647984,0.2874782324745891,0.9844364914813426,1
43,0.20564471610878726,0.11588439191431855,0.277142921258275,0.9855268665602058,1
44,0.21990836409001654,0.11384806493094222,0.26483405065925325,0.9862581518697977,1
45,0.2249047975198356,0.11445274665523081,0.24059266758011225,0.9855218360992709,1
46,0.2191851108893523,0.11686738719681583,0.2203791584035777,0.9854354027165227,1
47,0.21029628032780986,0.11849159576976011,0.2041164919760005,0.9843116291231414,1
48,0.2031852158785759,0.11979096262811553,0.19110635883393876,0.9839852100862682,1
49,0.19749636431918874,0.12083045611479987,0.18069825232028935,0.9832276710062047,1
50,0.19261776882987283,0.12533526001644107,0.17517646987547114,0.9826877799972515,1
51,0.20548916113491456,0.14200791769032495,0.1767442758298396,0.9825470371881756,1
52,0.2068078859169634,0.15768202679626206,0.1807689560513173,0.9821268520388042,1
53,0.20071234922686307,0.16834580417362882,0.17325383784079912,0.9819867351547332,1
54,0.20609008507382204,0.17666003623296261,0.16934412040082192,0.9816350460663599,1
55,0.21010853759498696,0.18849367149400728,0.16956746699424055,0.9816303440177157,1
56,0.2133232996119189,0.197960579702843,0.16974614426897544,0.9814005210503329,1
57,0.21589510922546445,0.2055341062699116,0.16988908608876335,0.9815580638331509,1
58,0.2179525569163009,0.21159292752356645,0.17000343954459368,0.9814975998349673,1
59,0.21959851506897005,0.21643998452649035,0.17009492230925796,0.981040038767621,1
60,0.22091528159110538,0.22031763012882946,0.17016810852098938,0.9810418684579748,1
61,0.2227778310429437,0.22270101470078216,0.16968912446639203,0.9809404564833037,1
62,0.2295798187346617,0.21497017050650113,0.16874514628632895,0.9812106798964253,1
63,0.22048580494554829,0.20572603911240242,0.170751101792478,0.9807990732588526,1
64,0.20226293311795976,0.19957228359177737,0.17117629530751594,0.9815745295577362,1
65,0.19920492189955194,0.20820985971769213,0.16980666523964338,0.9811277717517846,1
66,0.19388001580057715,0.20679576120904564,0.16636459293597242,0.9811704426712358,1
67,0.1808302272471947,0.19518126308098313,0.16267877290179156,0.9813843179785895,1
68,0.17039039640448872,0.18588966457853312,0.15973011687444688,0.9810811145507344,1
69,0.16203853173032393,0.1784563857765731,0.15737119205257113,0.9812983508135147,1
70,0.1553570399909921,0.1725097627350051,0.15548405219507053,0.9815317898744569,1
71,0.15001184659952663,0.16775246430175067,0.15397434030907003,0.9812815778890505,1
72,0.14573569188635427,0.16394662555514714,0.15276657080026965,0.9813515580645845,1
73,0.14231476811581636,0.16090195455786432,0.15180035519322935,0.9813323315654658,1
74,0.14196714465061447,0.15654732372905888,0.16406752578020328,0.9812867875425896,1
75,0.1503371594857923,0.14734669357426716,0.17843706170178347,0.9815960235214705,1
76,0.15280343071599553,0.14124221107808374,0.17239547807301517,0.9816975099749674,1
77,0.15834615605971233,0.136088758223838,0.17453257726066834,0.9813656924247302,1
78,0.16321302023081535,0.13133485362240827,0.17966602996799014,0.9817044824050263,1
79,0.16710651156769776,0.12753172994126447,0.18377279213384756,0.9813225455007716,1
80,0.1702213046372037,0.12448923099634944,0.18705820186653352,0.9811383663150537,1
81,0.17271313909280844,0.12205523184041742,0.1896865296526823,0.9811654127064208,1
82,0.17470660665729223,0.1201080325156718,0.1917891918816013,0.981221330640592,1
83,0.17630138070887927,0.1185502730558753,0.1934713216647365,0.9810282188726145,1
84,0.17948051909730486,0.13516630152093362,0.1920481025716659,0.9811941433569499,1
85,0.20223246265811048,0.14249774031902518,0.20411803516603347,0.9813038919389278,1
86,0.22251376609971812,0.14001976043557535,0.220763308951222,0.9812835773511619,1
87,0.2342605377294935,0.14025877419320415,0.23362104201488082,0.9815456071154232,1
88,0.2354495450937814,0.1390883724133233,0.24202249262251557,0.9812690848390423,1
89,0.23533839929250336,0.13961656126847993,0.2603757805356565,0.9811231681289223,1
90,0.22947557578807354,0.14135512988812782,0.2742157248466669,0.980891580462667,1
91,0.22265288396310878,0.14344884279360826,0.2837128395412515,0.9809238514238885,1
92,0.21719473050313698,0.1451238131179926,0.2913105312969192,0.9809667670462252,1
93,0.21282820773515954,0.1464637893775001,0.29738868470145335,0.9815395891932787,1
94,0.2093349895207776,0.1475357703851061,0.30225120742508066,0.9813184425237016,1
95,0.20654041494927203,0.14839335519119087,0.3061412256039825,0.9812747397277601,1
96,0.20516094662971446,0.15079452218814404,0.3070285723121958,0.9811638005436032,1
97,0.20765221358143895,0.1568066894217072,0.3004377318998506,0.9812673210058397,1
98,0.20885910151012693,0.16340887234178403,0.2937063690109826,0.9810067846405893,1
99,0.20982461185307733,0.1686906186778455,0.2883212786998882,0.9810530883144564,1
100,0.21059702012743764,0.17291601574669466,0.2840132064510127,0.98110220370822,1
101,0.2112149467469259,0.17629633340177397,0.2805667486519123,0.980911887497448,1
102,0.21617699838530172,0.17045343716928754,0.2785732610999483,0.9806955049106004,1
103,0.2270373085840662,0.15812989214198966,0.27936605116234636,0.980988764289879,1
104,0.21656089923623625,0.1515121975666499,0.28802473579464033,0.9815536357741819,1
105,0.20773647908977028,0.14587483872725712,0.29512799304071025,0.9811985026906435,1
106,0.2071654176710678,0.13324080787419618,0.2997892946518599,0.9815427902462114,1
107,0.21723176266563832,0.1287976373467615,0.3016737037717746,0.981767360841097,1
108,0.21576042142697263,0.13055032881681436,0.3054061717373465,0.9817891960124088,1
109,0.20991666437598747,0.12770997863028524,0.3146099248880336,0.9816486035742055,1
110,0.19829580808044317,0.13055302632904695,0.31825776606565426,0.9816526047516845,1
111,0.19671818223075493,0.12775796918260765,0.32010962869051096,0.9821262359939229,1
112,0.2113542063456958,0.1254020362707535,0.32365057557841526,0.9810283510471598,1
113,0.23278825143814572,0.13243102075343496,0.31282445454005453,0.9812680953382601,1
114,0.24952648216252055,0.1382761142094198,0.3041143254938595,0.9810805283726775,1
115,0.2599046095412056,0.14356112253230596,0.2970761828134523,0.9810336186756284,1
116,0.2615727558772791,0.14931771259096127,0.29477201676243414,0.9811751650161242,1
117,0.2612984135926738,0.15389491227801963,0.29405970268470377,0.9809145825110511,1
118,0.25604269887899994,0.15680543211834705,0.29390634554585215,0.9816780015700108,1
119,0.24697177541835838,0.15700533501095293,0.29447720008415695,0.9821681475839013,1
120,0.23971503664984514,0.15716525732503764,0.29493388371480084,0.9815687196973324,1
121,0.23390964563503455,0.15729319517630538,0.2952992306193159,0.9814762859236594,1
122,0.22926533282318606,0.1573955454573196,0.29559150814292795,0.9813140504217888,1
123,0.22554988257370728,0.15747742568213097,0.2958253301618176,0.9811949739103467,1
124,0.22257752237412426,0.15754292986198007,0.29601238777692934,0.9814572469272435,1
125,0.2160336569528252,0.15566149330105844,0.29828236071415243,0.981487024084099,1
126,0.20229419314633088,0.15043908158115699,0.3045791150507139,0.9815960252300381,1
127,0.19031325037428776,0.1473572295056599,0.309049315115361,0.9813682228227677,1
128,0.18072849615665326,0.14489174784526224,0.31262547516707867,0.9814817449606279,1
129,0.17306069278254568,0.1429193625169441,0.31548640320845284,0.981632886939511,1
130,0.16974936255743547,0.13955103442178274,0.31689104251957506,0.981557943449514,1
131,0.17495571300702611,0.1321994060760835,0.31594590131370864,0.9814237756995621,1
132,0.17783500533564423,0.12643152765747537,0.3168959667585637,0.9815273592476889,1
133,0.18000986039543326,0.12182856734838399,0.31782663695540253,0.9814889895407347,1
134,0.1817497444432645,0.11814619910111089,0.31857117311287364,0.9814463234472814,1
135,0.1831416516815295,0.11520030450329241,0.3191668020388505,0.9818724664059753,1
136,0.18425517747214148,0.11284358882503763,0.319643305179632,0.9815260074705576,1
137,0.18514599810463106,0.1109582162824338,0.3200245076922572,0.9816251846497445,1
138,0.18585865461062273,0.10944991824835074,0.3203294697023574,0.9815410506516596,1
139,0.1860198166809894,0.10951727438966108,0.3196125904656461,0.9814273656563023,1
140,0.18543306085203612,0.11180064979771873,0.31735760159789217,0.9817719738307775,1
141,0.18372517991879425,0.11869826323398266,0.31618108948223256,0.9813207437841367,1
142,0.18679247655703324,0.12715725326066124,0.30922757620723773,0.981426886589262,1
143,0.18082364657360384,0.137399641544466,0.29830504767674565,0.98176413554735,1
144,0.17304397241310793,0.1432611301339219,0.2892291223539068,0.9816305600656039,1
145,0.17608590909794897,0.136247181746676,0.296971174467003,0.9815099269644728,1
146,0.18720919733166785,0.129489968115988,0.31285674843135064,0.9813533184558606,1
147,0.19477339161695492,0.12846507131097623,0.3287094591518067,0.9815037973721423,1
148,0.20082474704518458,0.12764515386696682,0.34139162772817155,0.9815675480661904,1
149,0.20566583138776828,0.1269892199117593,0.35153736258926344,0.9815920507470893,1
150,0.20953869886183527,0.12646447274759326,0.3596539504781369,0.9818441450497758,1
151,0.21263699284108883,0.12604467501626043,0.36614722078923573,0.9818141098154509,1
152,0.2151156280244917,0.1257088368311942,0.37134183703811474,0.9825678847321615,1
153,0.21709853617121397,0.12544016628314117,0.375497530037218,0.9822766663700645,1
154,0.2186848626885918,0.12522522984469878,0.37882208443650056,0.9821672932936141,1
155,0.21995392390249408,0.12505328069394486,0.3814817279559266,0.9827994815360439,1
156,0.2209691728736159,0.12491572137334173,0.38360944277146747,0.9824245589852889,1
157,0.2179104453806215,0.12341454249832126,0.38168723242174335,0.982287565208193,1
158,0.20505279908190827,0.12208833137983023,0.36121015010307894,0.9823636284076066,1
159,0.19254522389930318,0.12557876484057773,0.3334969630550331,0.9821725022395336,1
160,0.17933183413029563,0.13143098060485023,0.3092371708465604,0.9822255481451402,1
161,0.1687611223150896,0.13611275321626823,0.2898293370797822,0.9821908490684127,1
162,0.16328593088647572,0.13445827900608429,0.27268496056764135,0.9820811478639313,1
163,0.1590936256163774,0.12852668138223144,0.2570711289641537,0.9818761621602488,1
164,0.15330908762255427,0.12371180360216329,0.2442764295987315,0.9819001500933001,1
165,0.14868145722749573,0.11985990137810877,0.23404067010639376,0.9821549512961051,1
